327	559	460	640
933	486	306	128
825	51	759	454
306	969	921	721
127	876	893	49
717	840	492	418
186	307	307	646
210	654	713	186
365	98	245	642
154	949	890	111
64	993	53	993
18	115	914	903
203	763	821	418
890	514	578	213
535	203	957	130
350	671	460	341
84	816	998	876
58	277	756	585
736	13	899	140
240	402	303	892
848	209	610	679
479	170	82	30
504	395	848	786
572	270	117	674
172	838	723	689
895	655	777	581
239	926	183	325
758	676	278	233
563	484	546	236
129	183	158	242
320	77	280	71
618	281	980	865
954	748	178	348
537	647	20	708
460	649	309	223
114	856	989	426
908	843	683	619
415	756	292	782
331	505	833	304
215	815	67	972
14	56	765	749
808	893	928	414
585	769	557	839
780	656	933	793
177	155	579	964
39	561	844	534
732	445	157	105
312	883	193	499
468	741	415	129
796	722	540	372
228	489	958	763
320	568	558	254
182	140	188	246
660	323	758	474
298	383	243	958
362	401	607	637
353	546	807	306
765	537	625	433
299	516	817	990
273	14	172	574
470	910	19	849
759	578	780	214
966	157	976	291
946	624	609	311
390	900	501	225
32	768	392	511
972	990	138	79
868	893	563	232
552	591	192	315
517	294	306	330
797	363	971	416
660	110	681	121
953	694	448	277
54	59	206	460
62	843	494	569
715	530	270	697
906	558	616	385
944	172	8	16
913	309	853	926
626	719	738	944
720	58	122	735
471	529	94	704
460	564	85	180
626	717	289	538
514	443	183	548
932	64	438	932
552	804	787	811
590	431	332	414
958	438	739	138
116	828	995	770
383	510	329	907
151	949	803	728
505	321	387	499
451	445	35	717
352	516	151	699
998	439	86	768
28	353	402	386
633	164	110	769
525	415	223	338
475	144	806	84
826	450	332	103
769	397	604	127
300	520	753	143
165	477	125	19
896	519	878	480
217	73	381	161
547	760	36	513
314	286	367	64
618	66	182	188
792	51	970	787
501	934	288	424
962	11	292	877
192	161	174	45
493	118	271	585
497	443	28	616
4	749	979	155
293	944	879	873
954	266	356	692
95	154	345	863
301	80	956	279
66	593	400	427
497	504	711	887
102	45	878	258
90	273	256	476
612	727	991	337
465	553	316	255
907	249	711	184
787	97	744	997
694	808	167	470
806	841	184	943
577	870	303	166
980	20	747	172
959	452	976	50
68	508	446	14
531	925	746	59
911	241	954	67
175	505	598	267
203	795	757	511
270	731	663	965
6	519	83	57
847	483	341	90
334	679	493	919
724	174	228	556
706	18	683	546
621	457	582	312
946	762	897	368
856	62	212	434
64	856	636	58
846	27	784	186
653	86	156	865
993	394	485	346
341	34	593	294
926	990	769	708
817	56	273	93
46	3	822	23
788	388	494	985
584	387	20	8
952	166	728	153
892	445	515	378
555	463	437	238
437	942	15	1
181	364	855	58
967	979	482	349
790	708	388	986
467	283	547	990
683	883	282	558
448	330	955	322
135	445	792	587
375	335	566	351
656	940	833	741
490	559	407	322
377	51	935	810
735	700	711	290
901	497	863	44
587	999	687	268
151	604	681	547
963	167	240	940
821	255	261	414
737	128	992	849
265	67	689	864
457	574	326	988
267	181	342	335
652	659	62	757
180	923	453	235
666	941	90	632
483	531	814	415
417	439	870	4
654	606	914	475
19	795	769	945
481	306	993	350
466	316	622	584
109	978	393	681
835	937	742	921
282	704	335	654
387	631	219	999
954	76	284	125
41	338	647	194
656	746	757	668
975	634	771	29
468	245	354	206
17	435	478	328
520	324	593	659
400	531	259	78
829	453	314	259
414	392	375	711
430	717	907	540
610	549	127	272
545	260	557	572
745	84	385	488
332	785	609	552
551	427	508	406
957	532	651	641
301	417	991	993
910	651	905	729
157	49	2	430
398	571	506	806
91	459	111	461
777	699	884	361
117	261	846	965
362	535	132	497
479	70	371	396
161	847	23	172
502	277	523	169
927	243	182	880
83	327	58	147
640	219	213	66
34	806	294	481
88	821	87	880
974	63	791	923
713	321	672	780
760	584	805	207
156	726	180	200
924	70	675	280
856	144	424	468
780	533	673	391
217	107	154	334
525	263	357	683
962	804	285	645
514	346	110	361
589	201	410	636
722	821	427	228
666	233	555	658
394	34	305	59
362	578	166	643
738	97	79	646
355	745	53	963
69	438	973	86
113	567	390	829
400	69	510	725
25	621	249	810
845	538	597	504
591	810	794	709
236	287	826	214
821	996	402	772
288	937	409	876
564	389	911	95
943	504	9	894
872	322	294	60
57	892	76	671
621	946	173	5
798	279	980	606
112	314	250	599
576	980	300	560
260	588	526	6
45	688	200	390
82	938	761	167
499	622	811	250
369	365	213	854
967	361	229	188
526	154	506	448
989	590	488	178
571	274	272	810
625	75	211	173
231	294	871	456
819	845	998	810
145	590	63	889
282	120	743	731
688	793	716	614
152	226	795	26
929	762	248	3
616	377	437	268
730	581	808	440
477	216	983	95
250	750	701	686
320	597	32	178
745	473	281	599
140	451	283	733
370	871	786	102
271	528	570	219
397	380	855	76
679	498	18	346
325	436	264	413
413	693	354	517
121	572	106	351
337	102	91	204
130	794	379	280
429	749	412	52
308	402	920	976
653	180	748	97
533	777	330	939
516	547	823	426
726	71	408	992
405	676	222	596
24	915	343	787
665	615	168	336
993	371	509	217
404	636	704	261
804	833	416	186
993	205	754	293
829	700	580	648
257	255	834	902
863	460	387	90
927	895	233	10
293	904	203	819
594	642	266	721
745	699	800	298
656	457	45	390
436	32	617	821
930	479	151	336
147	438	969	322
176	678	157	181
287	79	988	523
153	132	321	256
905	670	686	846
692	378	246	656
154	709	430	366
557	177	891	475
754	61	933	662
970	689	695	168
813	78	326	732
220	192	917	517
325	733	846	103
319	77	84	703
59	18	660	248
831	632	970	349
556	422	759	433
774	50	346	617
101	958	120	865
935	42	457	646
808	976	560	383
184	739	8	20
526	587	594	985
915	911	964	55
847	360	644	362
485	854	131	538
887	783	538	195
140	59	701	709
703	707	598	550
813	52	581	991
237	287	765	641
708	852	868	612
473	972	878	585
163	987	227	196
643	716	436	846
293	347	209	27
483	700	870	355
97	396	727	815
850	919	910	768
488	270	270	764
265	536	151	697
25	893	948	261
720	446	230	923
414	687	436	72
881	553	151	273
32	796	221	398
935	196	692	65
140	641	202	18
239	618	831	41
249	624	480	967
357	454	879	145
912	635	823	587
782	40	265	960
219	30	150	2
985	723	824	950
808	1	483	56
762	848	267	423
495	736	111	842
818	755	581	886
915	755	475	378
666	878	365	489
972	398	984	431
187	909	365	688
455	637	130	775
222	964	814	146
847	27	731	249
692	794	30	412
484	84	55	948
100	33	954	651
317	682	405	397
641	234	468	751
260	916	619	624
940	116	350	552
857	163	152	996
703	678	622	265
649	58	417	587
917	778	853	271
2	163	57	897
756	980	289	539
870	632	848	218
229	852	852	342
428	962	585	312
479	774	124	523
240	177	695	539
601	255	689	868
421	72	546	111
365	359	357	241
305	200	803	27
679	820	146	38
759	548	937	604
693	162	828	730
111	630	815	728
394	267	826	298
464	673	935	828
514	374	660	361
527	785	977	473
348	265	653	9
160	842	860	470
742	227	665	802
937	648	978	372
407	115	49	874
885	280	230	779
10	365	687	800
850	280	925	734
588	630	428	153
949	618	914	845
996	290	354	275
869	665	411	874
639	13	750	395
838	716	954	672
516	98	312	90
203	608	930	874
127	918	935	416
878	131	194	655
400	424	529	51
601	834	577	580
245	225	435	187
207	76	450	818
998	627	785	410
16	441	97	785
646	20	147	311
501	400	961	602
626	980	285	245
822	990	225	55
442	551	753	757
785	544	956	52
169	951	939	53
22	976	486	953
163	550	286	466
417	772	762	209
964	609	280	85
427	165	357	444
438	895	782	432
357	459	485	554
796	12	58	80
320	975	502	188
191	927	550	477
458	869	887	308
330	273	690	424
153	475	32	728
152	449	798	966
713	825	871	98
667	466	792	931
429	17	793	15
545	984	923	711
774	47	160	206
408	48	359	213
849	549	855	482
8	899	312	900
954	709	64	471
650	168	568	434
708	714	270	933
409	62	38	594
554	449	444	980
752	719	127	104
563	274	394	155
257	976	767	576
315	267	678	505
94	151	437	297
952	371	70	792
903	717	438	402
416	857	501	891
290	983	284	512
441	896	707	367
823	734	488	364
155	305	510	958
31	741	957	189
524	538	694	489
406	32	129	180
904	440	519	668
471	221	144	140
860	272	152	231
497	36	577	216
755	896	946	354
898	602	267	71
642	418	544	920
836	295	271	374
746	868	552	406
733	160	123	104
165	568	319	859
940	475	206	222
383	962	671	59
778	524	643	78
31	638	343	998
980	302	442	799
797	407	799	241
160	275	439	894
278	336	122	586
698	960	145	247
393	628	175	138
69	906	533	480
876	451	805	702
753	754	538	797
311	922	437	472
587	366	894	829
139	946	480	127
180	249	273	486
522	802	56	285
770	611	425	950
510	225	435	435
639	623	732	38
540	864	184	880
106	790	390	211
647	670	31	698
185	938	330	145
740	227	60	720
679	20	723	140
842	641	975	366
727	939	337	207
750	946	14	62
543	425	422	662
256	296	248	789
542	332	473	373
189	113	270	732
982	773	676	665
432	684	362	504
562	207	5	410
620	396	562	594
77	75	749	93
58	910	888	486
343	554	203	846
828	591	710	825
484	191	345	113
638	126	728	446
281	772	925	422
685	931	838	663
879	608	402	704
116	786	660	210
590	954	383	66
854	382	718	972
398	623	84	345
207	444	89	397
297	978	161	115
568	954	86	817
893	451	24	376
83	940	218	205
649	782	28	120
164	649	606	356
754	493	298	652
899	710	331	491
872	225	738	874
59	327	632	363
55	636	52	597
79	949	197	489
937	991	14	730
15	439	735	860
671	631	600	245
643	495	339	186
304	413	985	528
86	201	912	174
100	137	902	269
294	587	793	328
187	814	654	856
664	662	624	696
647	885	680	268
495	542	906	890
684	928	743	703
303	141	869	281
864	676	635	531
763	622	881	154
568	998	240	951
345	909	517	728
155	878	622	875
404	647	149	914
121	500	488	936
427	284	495	833
826	103	299	116
957	46	358	877
947	839	546	608
276	371	958	779
192	145	992	324
779	630	234	568
901	582	956	928
15	679	61	137
662	991	928	188
114	647	985	246
629	908	262	994
325	531	855	486
885	647	485	319
197	145	233	515
978	47	913	635
229	810	824	517
471	427	953	681
633	182	717	57
810	886	419	282
881	418	467	719
531	999	428	366
194	119	60	242
968	481	950	503
843	98	553	395
338	580	502	49
104	311	523	831
493	502	405	856
216	594	820	373
896	119	110	63
345	872	570	886
822	598	797	409
97	110	224	534
713	587	510	470
132	483	584	701
121	195	377	591
959	538	975	377
980	666	515	464
361	262	421	902
764	416	757	439
272	84	467	989
98	173	324	482
624	198	519	796
571	540	157	792
611	652	462	87
426	292	71	972
101	83	216	310
918	82	839	727
665	342	796	158
304	291	152	301
71	451	140	651
698	51	799	315
937	522	101	991
256	276	906	746
262	615	780	186
123	926	983	63
418	8	607	149
547	675	601	446
65	530	653	920
892	125	514	151
145	660	392	498
391	351	477	949
263	486	335	566
899	429	660	314
869	542	761	552
353	844	570	618
705	839	703	909
229	358	113	722
500	133	230	328
299	988	875	503
176	62	750	120
784	152	56	859
843	922	948	369
114	690	734	387
654	854	854	659
791	647	230	102
442	980	252	123
660	908	69	293
895	664	125	386
148	111	723	198
800	682	438	291
521	499	634	989
371	617	314	492
454	502	765	878
697	172	567	12
291	35	121	103
227	745	612	913
413	24	903	700
718	533	507	602
659	902	981	824
706	150	55	75
446	720	77	174
216	22	578	133
781	992	365	512
329	95	88	754
459	30	507	402
305	528	590	830
164	653	198	143
614	708	298	763
677	818	784	196
97	863	93	617
428	435	846	55
942	788	813	631
280	613	866	998
975	909	144	376
383	221	369	955
118	887	218	137
121	465	457	776
561	61	756	435
130	188	586	477
932	694	889	990
618	339	961	763
909	557	911	456
637	64	495	791
988	948	523	760
925	820	564	191
836	44	667	101
103	844	982	113
692	467	994	843
523	916	898	993
965	641	31	447
778	650	312	457
330	260	714	957
962	657	934	193
832	10	984	870
578	377	148	434
327	797	99	681
906	195	81	256
232	769	888	776
487	240	509	83
75	126	681	249
790	520	188	931
611	713	263	591
24	149	887	636
284	778	939	945
232	393	644	550
940	581	562	363
133	449	979	138
782	161	889	406
172	97	741	489
464	44	563	402
360	985	242	133
609	892	99	990
764	311	633	4
482	102	388	682
917	901	59	449
395	100	774	239
770	750	306	110
509	599	210	857
497	927	886	182
237	527	169	391
613	391	999	785
794	830	733	327
638	712	600	799
182	288	267	817
999	81	976	543
154	948	335	694
169	956	435	432
856	990	398	259
227	5	513	183
302	395	913	629
134	642	857	625
654	362	917	17
517	731	81	141
656	165	26	124
400	516	185	990
696	424	161	452
378	156	252	223
313	530	447	559
222	284	475	94
466	57	953	408
180	472	892	959
306	789	437	890
664	759	250	766
775	436	264	893
283	846	148	830
680	621	206	152
650	38	219	263
699	373	796	846
797	48	648	261
738	754	86	926
338	608	10	583
6	784	280	857
508	677	473	999
429	314	745	100
339	802	391	865
239	777	218	788
302	806	735	342
563	387	191	388
398	608	891	338
914	465	859	50
159	520	594	587
464	623	45	658
193	918	247	888
658	315	858	438
581	615	902	846
245	45	12	146
973	128	582	406
489	662	164	549
82	428	941	654
411	632	600	741
578	963	512	292
225	658	928	395
584	819	8	424
755	105	568	188
254	685	878	240
516	468	501	817
664	123	271	175
213	55	810	178
33	767	18	464
31	184	530	102
738	975	263	426
717	801	410	998
181	478	847	792
931	256	212	906
899	490	386	441
629	302	853	308
182	906	789	501
569	573	587	794
888	100	992	996
598	344	689	319
353	74	646	402
83	125	82	949
863	246	379	552
552	685	446	42
486	505	404	702
320	523	592	374
985	265	301	310
46	843	437	200
189	95	995	282
442	927	175	179
299	278	369	200
394	400	231	951
190	398	630	571
198	694	626	535
81	291	345	975
613	730	823	284
671	351	660	560
574	567	34	134
457	849	921	979
925	356	841	52
796	278	453	253
68	451	873	924
442	25	566	818
533	641	390	44
346	29	974	663
712	737	580	872
823	451	36	714
724	958	341	818
633	539	203	437
124	565	534	328
418	572	723	211
87	636	517	186
656	676	589	579
753	952	986	612
245	639	366	401
549	114	542	690
744	256	330	592
86	589	813	843
336	661	176	827
7	206	137	654
393	571	500	241
926	917	456	742
321	849	174	833
342	929	499	645
26	772	952	518
476	295	444	174
419	616	173	11
909	482	294	537
962	401	822	538
647	297	603	905
551	614	584	397
446	749	729	473
808	276	817	914
461	980	136	135
261	491	774	118
615	872	813	385
31	660	762	929
501	808	252	531
260	290	595	929
856	639	191	135
408	983	312	292
213	192	630	281
587	407	597	870
376	233	299	663
178	911	338	677
802	908	8	464
391	319	839	138
973	640	171	840
623	164	627	83
70	252	976	696
557	131	110	81
698	641	629	799
762	89	858	463
832	45	354	518
953	67	393	944
250	134	674	17
845	571	14	732
786	243	355	405
24	428	982	593
305	288	984	345
398	766	894	890
407	502	519	530
492	376	949	600
702	924	944	25
254	559	504	390
865	95	179	31
325	464	654	913
305	624	688	129
464	580	863	453
805	645	470	437
870	616	917	238
685	839	758	872
390	79	575	573
578	350	388	499
944	958	504	749
801	688	136	18
870	826	927	475
143	415	398	829
176	417	295	316
687	196	827	95
943	237	920	103
683	851	410	232
758	599	235	982
211	449	828	440
29	61	650	79
917	946	989	740
168	329	232	556
824	594	389	887
614	11	349	670
62	638	959	694
37	428	581	234
550	771	450	464
13	32	933	759
67	958	995	127
290	119	745	888
223	324	711	73
1	906	955	701
230	849	439	52
992	206	634	284
377	593	118	468
431	898	446	511
989	338	290	28
537	597	975	161
228	88	630	787
960	441	355	934
157	109	866	513
607	645	885	478
644	909	782	634
637	629	840	363
701	158	179	113
350	791	171	653
201	403	662	737
914	611	356	633
54	470	543	417
97	625	237	691
328	838	873	96
990	779	774	613
766	484	397	407
929	192	142	129
717	543	293	716
203	96	290	336
861	986	948	203
905	636	81	269
581	992	201	489
333	528	133	846
763	386	858	487
804	659	755	76
474	945	389	436
803	383	825	662
72	104	420	851
129	156	895	981
799	328	432	642
922	390	291	936
34	287	369	418
67	513	919	151
90	291	682	29
376	842	609	189
152	314	304	972
719	665	477	725
928	474	554	854
871	791	270	490
535	362	233	967
605	304	231	826
967	581	565	357
530	773	310	53
411	950	816	140
217	907	461	739
560	443	503	460
198	32	633	266
631	543	424	658
703	102	575	708
328	107	554	703
216	464	437	248
795	173	302	478
212	888	620	378
386	472	107	225
154	775	647	213
633	247	278	435
268	143	742	766
142	286	818	681
612	6	596	150
883	52	213	558
382	247	275	663
337	781	798	370
591	444	885	849
236	565	900	360
108	187	362	651
597	680	190	749
572	41	168	728
605	84	462	991
176	265	755	544
640	394	921	622
672	96	45	864
571	727	682	859
615	22	266	828
869	414	302	277
467	581	955	379
706	746	121	474
586	676	825	209
620	371	424	218
169	860	716	347
533	640	151	518
855	610	892	225
740	85	593	281
594	489	90	714
867	762	878	927
915	177	427	385
400	978	880	538
251	671	118	174
671	903	199	75
555	128	864	771
745	741	722	317
31	333	524	574
511	437	894	252
328	790	602	668
285	397	212	313
25	945	81	429
187	652	428	482
247	184	563	979
993	544	672	100
243	914	518	77
884	85	851	10
551	717	159	310
453	450	353	45
559	426	773	771
343	279	23	507
97	802	160	177
852	27	464	610
55	848	160	897
466	480	587	527
339	381	32	54
870	570	861	888
846	686	734	121
328	653	407	57
297	865	522	947
658	155	269	847
334	554	506	600
635	106	504	111
850	557	256	866
269	693	560	394
377	748	697	808
16	859	538	670
984	895	769	115
543	254	620	483
198	689	846	105
695	341	49	611
357	322	474	992
715	234	149	113
108	628	875	201
347	736	359	742
883	477	986	331
973	19	672	502
593	339	238	910
968	826	29	415
448	172	877	668
71	849	768	470
160	318	648	226
388	404	840	58
303	745	860	65
967	234	255	742
534	992	697	287
800	635	727	633
416	965	799	473
730	108	56	879
96	520	4	85
698	647	631	578
923	721	682	99
917	289	201	705
928	823	374	922
913	793	843	569
91	42	699	421
857	530	866	651
256	930	936	207
4	142	359	697
615	941	893	95
569	276	176	183
386	238	726	922
304	953	993	926
958	438	725	682
502	722	358	559
568	944	666	42
345	236	45	525
805	550	547	703
911	347	68	389
933	925	144	962
117	381	778	445
748	609	165	583
183	734	505	279
395	605	436	785
748	201	40	93
400	364	205	734
277	657	931	961
787	851	982	586
2	842	315	196
990	144	447	595
517	263	255	747
24	718	569	234
44	798	880	433
5	94	642	610
270	226	846	223
761	753	526	412
896	224	52	558
200	819	310	895
997	508	420	372
518	529	788	221
768	200	739	652
775	451	123	198
838	582	120	831
974	837	135	431
301	903	305	817
199	802	957	353
931	781	830	6
46	233	385	36
484	945	972	113
311	835	351	82
880	739	479	360
349	808	822	199
916	868	977	567
805	524	444	802
579	482	739	513
72	481	897	414
777	260	933	41
900	318	691	823
838	787	27	711
793	811	336	619
520	298	319	537
691	496	289	581
919	441	540	975
671	641	697	718
619	80	628	139
718	216	7	815
832	977	67	126
400	738	336	261
35	999	955	653
565	63	676	996
534	798	858	873
148	855	479	150
548	15	919	54
589	237	765	85
972	824	27	569
801	56	603	314
588	81	938	669
692	521	655	198
402	616	288	619
636	386	128	956
88	119	37	487
230	942	400	175
541	412	903	967
141	222	42	296
15	78	289	17
398	507	792	646
628	401	190	292
948	659	839	889
876	213	630	352
15	455	318	531
912	43	158	28
581	34	879	167
194	957	865	233
10	259	593	673
351	957	431	137
761	285	99	925
530	151	592	976
563	496	440	419
342	984	221	875
526	588	322	724
738	186	743	343
989	154	719	185
574	307	227	750
120	880	233	333
275	335	995	156
761	968	891	419
875	423	385	888
156	727	313	457
969	107	97	477
876	768	635	376
152	995	442	505
361	790	989	598
934	308	211	760
424	115	989	640
409	324	294	403
11	216	7	694
717	743	223	977
521	760	3	996
358	258	262	711
745	194	412	211
552	991	932	554
71	269	123	799
130	639	192	790
802	436	696	641
578	816	968	841
70	170	685	738
448	195	246	452
934	439	275	194
228	932	664	750
728	427	346	304
425	702	557	208
677	374	139	16
796	28	79	322
885	839	320	524
70	69	532	777
290	452	723	859
32	763	833	958
767	222	885	395
745	574	435	9
167	535	796	855
954	998	827	856
990	53	344	884
96	106	239	459
661	567	159	924
173	168	934	608
296	724	529	27
832	640	550	382
941	617	439	933
894	734	490	410
318	348	302	361
601	919	784	722
188	448	720	940
226	598	166	392
296	840	179	192
252	606	264	369
399	396	166	430
645	880	909	620
928	865	908	182
986	197	322	618
41	270	819	753
78	342	455	323
800	183	668	346
373	879	162	977
246	298	530	322
417	248	471	147
214	974	512	117
533	573	992	101
399	177	968	375
432	186	757	942
59	372	609	991
38	538	294	593
540	351	886	953
146	731	848	303
129	530	216	183
170	936	847	757
655	285	481	865
588	701	618	170
222	781	917	225
469	988	19	591
216	730	13	148
480	393	721	860
551	368	79	9
265	59	283	819
816	650	453	9
280	917	212	214
419	383	302	994
450	815	319	929
202	176	631	857
8	43	862	611
687	47	717	414
104	331	1	830
261	334	307	570
675	961	152	739
